Country/Region,Date,Confirmed,Deaths,Lat,Long
United Kingdom,2015-09-02,1.0,,21.69400000000001,-71.7979
Guinea,2015-09-02,3337.0,2077.0,9.9456,-9.6966
Liberia,2015-09-02,3151.0,,6.4281,-9.4295
Spain,2015-09-02,1.0,0.0,40.0,-4.0
Senegal,2015-09-02,1.0,0.0,14.4974,-14.4524
Italy,2015-09-02,1.0,,43.0,12.0
Nigeria,2015-09-02,19.0,7.0,9.082,8.6753
Liberia,2015-09-02,6.0,2.0,6.4281,-9.4295
Italy,2015-09-03,1.0,,43.0,12.0
Spain,2015-09-03,1.0,0.0,40.0,-4.0
Mali,2015-09-03,7.0,,17.570692,-3.996166000000001
US,2015-09-03,4.0,1.0,37.0902,-95.7129
Guinea,2015-09-03,3338.0,2077.0,9.9456,-9.6966
Senegal,2015-09-03,1.0,0.0,14.4974,-14.4524
United Kingdom,2015-09-03,1.0,,21.69400000000001,-71.7979
Liberia,2015-09-03,3151.0,,6.4281,-9.4295
Nigeria,2015-09-03,19.0,7.0,9.082,8.6753
Liberia,2015-09-03,6.0,2.0,6.4281,-9.4295
Sierra Leone,2015-09-03,8698.0,3587.0,8.460555000000001,-11.779889
Spain,2015-09-04,1.0,0.0,40.0,-4.0
US,2015-09-04,4.0,1.0,37.0902,-95.7129
Italy,2015-09-04,1.0,,43.0,12.0
Liberia,2015-09-04,3151.0,,6.4281,-9.4295
Senegal,2015-09-04,1.0,0.0,14.4974,-14.4524
Nigeria,2015-09-04,19.0,7.0,9.082,8.6753
Guinea,2015-09-04,3338.0,2077.0,9.9456,-9.6966
Sierra Leone,2015-09-04,8698.0,3587.0,8.460555000000001,-11.779889
Liberia,2015-09-04,6.0,2.0,6.4281,-9.4295
United Kingdom,2015-09-04,1.0,,21.69400000000001,-71.7979
Mali,2015-09-04,7.0,,17.570692,-3.996166000000001
Nigeria,2015-09-07,19.0,7.0,9.082,8.6753
Mali,2015-09-07,7.0,,17.570692,-3.996166000000001
Guinea,2015-09-07,3338.0,2078.0,9.9456,-9.6966
Liberia,2015-09-07,6.0,2.0,6.4281,-9.4295
Senegal,2015-09-07,1.0,0.0,14.4974,-14.4524
Italy,2015-09-07,1.0,,43.0,12.0
Spain,2015-09-07,1.0,0.0,40.0,-4.0
US,2015-09-07,4.0,1.0,37.0902,-95.7129
United Kingdom,2015-09-07,1.0,,21.69400000000001,-71.7979
Sierra Leone,2015-09-07,8699.0,3587.0,8.460555000000001,-11.779889
Liberia,2015-09-07,3151.0,,6.4281,-9.4295
Senegal,2015-09-08,1.0,0.0,14.4974,-14.4524
Liberia,2015-09-08,6.0,2.0,6.4281,-9.4295
Nigeria,2015-09-08,19.0,7.0,9.082,8.6753
Guinea,2015-09-08,3338.0,2078.0,9.9456,-9.6966
US,2015-09-08,4.0,1.0,37.0902,-95.7129
Sierra Leone,2015-09-08,8699.0,3587.0,8.460555000000001,-11.779889
United Kingdom,2015-09-08,1.0,,21.69400000000001,-71.7979
Mali,2015-09-08,7.0,,17.570692,-3.996166000000001
Italy,2015-09-08,1.0,,43.0,12.0
Liberia,2015-09-08,3151.0,,6.4281,-9.4295
Spain,2015-09-08,1.0,0.0,40.0,-4.0
Sierra Leone,2015-09-09,8699.0,3587.0,8.460555000000001,-11.779889
Italy,2015-09-09,1.0,,43.0,12.0
United Kingdom,2015-09-09,1.0,,21.69400000000001,-71.7979
Senegal,2015-09-09,1.0,0.0,14.4974,-14.4524
Guinea,2015-09-09,3338.0,2078.0,9.9456,-9.6966
Liberia,2015-09-09,3151.0,,6.4281,-9.4295
US,2015-09-09,4.0,1.0,37.0902,-95.7129
Liberia,2015-09-09,6.0,2.0,6.4281,-9.4295
Mali,2015-09-09,7.0,,17.570692,-3.996166000000001
Spain,2015-09-09,1.0,0.0,40.0,-4.0
Nigeria,2015-09-09,19.0,7.0,9.082,8.6753
Nigeria,2015-09-10,19.0,7.0,9.082,8.6753
Guinea,2015-09-10,3338.0,2078.0,9.9456,-9.6966
Liberia,2015-09-10,6.0,2.0,6.4281,-9.4295
Sierra Leone,2015-09-10,8702.0,3587.0,8.460555000000001,-11.779889
Italy,2015-09-10,1.0,,43.0,12.0
US,2015-09-10,4.0,1.0,37.0902,-95.7129
Liberia,2015-09-10,3151.0,,6.4281,-9.4295
United Kingdom,2015-09-10,1.0,,21.69400000000001,-71.7979
Spain,2015-09-10,1.0,0.0,40.0,-4.0
Mali,2015-09-10,7.0,,17.570692,-3.996166000000001
Senegal,2015-09-10,1.0,0.0,14.4974,-14.4524
Sierra Leone,2015-09-11,8703.0,3587.0,8.460555000000001,-11.779889
Nigeria,2015-09-11,19.0,7.0,9.082,8.6753
Mali,2015-09-11,7.0,,17.570692,-3.996166000000001
Liberia,2015-09-11,3151.0,,6.4281,-9.4295
Italy,2015-09-11,1.0,,43.0,12.0
Guinea,2015-09-11,3338.0,2078.0,9.9456,-9.6966
Liberia,2015-09-11,6.0,2.0,6.4281,-9.4295
US,2015-09-11,4.0,1.0,37.0902,-95.7129
Spain,2015-09-11,1.0,0.0,40.0,-4.0
Senegal,2015-09-11,1.0,0.0,14.4974,-14.4524
United Kingdom,2015-09-11,1.0,,21.69400000000001,-71.7979
Spain,2015-09-14,1.0,0.0,40.0,-4.0
Liberia,2015-09-14,6.0,2.0,6.4281,-9.4295
Senegal,2015-09-14,1.0,0.0,14.4974,-14.4524
Italy,2015-09-14,1.0,,43.0,12.0
Guinea,2015-09-14,3338.0,2078.0,9.9456,-9.6966
Nigeria,2015-09-14,19.0,7.0,9.082,8.6753
Sierra Leone,2015-09-14,8703.0,3587.0,8.460555000000001,-11.779889
United Kingdom,2015-09-14,1.0,,21.69400000000001,-71.7979
US,2015-09-14,4.0,1.0,37.0902,-95.7129
Liberia,2015-09-14,3151.0,,6.4281,-9.4295
Mali,2015-09-14,7.0,,17.570692,-3.996166000000001
Senegal,2015-09-15,1.0,0.0,14.4974,-14.4524
Italy,2015-09-15,1.0,,43.0,12.0
US,2015-09-15,4.0,1.0,37.0902,-95.7129
Spain,2015-09-15,1.0,0.0,40.0,-4.0
Sierra Leone,2015-09-15,8704.0,3587.0,8.460555000000001,-11.779889
United Kingdom,2015-09-15,1.0,,21.69400000000001,-71.7979
Nigeria,2015-09-15,19.0,7.0,9.082,8.6753
Liberia,2015-09-15,3151.0,,6.4281,-9.4295
Guinea,2015-09-15,3338.0,2078.0,9.9456,-9.6966
Mali,2015-09-15,7.0,,17.570692,-3.996166000000001
Liberia,2015-09-15,6.0,2.0,6.4281,-9.4295
Guinea,2015-09-16,3338.0,2078.0,9.9456,-9.6966
Liberia,2015-09-16,3151.0,,6.4281,-9.4295
Senegal,2015-09-16,1.0,0.0,14.4974,-14.4524
United Kingdom,2015-09-16,1.0,,21.69400000000001,-71.7979
Spain,2015-09-16,1.0,0.0,40.0,-4.0
Italy,2015-09-16,1.0,,43.0,12.0
Mali,2015-09-16,7.0,,17.570692,-3.996166000000001
US,2015-09-16,4.0,1.0,37.0902,-95.7129
Liberia,2015-09-16,6.0,2.0,6.4281,-9.4295
Sierra Leone,2015-09-16,8704.0,3587.0,8.460555000000001,-11.779889
Nigeria,2015-09-16,19.0,7.0,9.082,8.6753
Sierra Leone,2015-09-17,8704.0,3589.0,8.460555000000001,-11.779889
Liberia,2015-09-17,6.0,2.0,6.4281,-9.4295
Mali,2015-09-17,7.0,,17.570692,-3.996166000000001
Spain,2015-09-17,1.0,0.0,40.0,-4.0
Senegal,2015-09-17,1.0,0.0,14.4974,-14.4524
Guinea,2015-09-17,3338.0,2078.0,9.9456,-9.6966
Liberia,2015-09-17,3151.0,,6.4281,-9.4295
US,2015-09-17,4.0,1.0,37.0902,-95.7129
Nigeria,2015-09-17,19.0,7.0,9.082,8.6753
United Kingdom,2015-09-17,1.0,,21.69400000000001,-71.7979
Italy,2015-09-17,1.0,,43.0,12.0
Liberia,2015-09-18,6.0,2.0,6.4281,-9.4295
Senegal,2015-09-18,1.0,0.0,14.4974,-14.4524
Nigeria,2015-09-18,19.0,7.0,9.082,8.6753
United Kingdom,2015-09-18,1.0,,21.69400000000001,-71.7979
Liberia,2015-09-18,3151.0,,6.4281,-9.4295
Spain,2015-09-18,1.0,0.0,40.0,-4.0
Mali,2015-09-18,7.0,,17.570692,-3.996166000000001
US,2015-09-18,4.0,1.0,37.0902,-95.7129
Guinea,2015-09-18,3339.0,2079.0,9.9456,-9.6966
Sierra Leone,2015-09-18,8704.0,3589.0,8.460555000000001,-11.779889
Italy,2015-09-18,1.0,,43.0,12.0
Liberia,2015-09-21,3151.0,,6.4281,-9.4295
Nigeria,2015-09-21,19.0,7.0,9.082,8.6753
Mali,2015-09-21,7.0,,17.570692,-3.996166000000001
United Kingdom,2015-09-21,1.0,,21.69400000000001,-71.7979
Guinea,2015-09-21,3340.0,2079.0,9.9456,-9.6966
Senegal,2015-09-21,1.0,0.0,14.4974,-14.4524
US,2015-09-21,4.0,1.0,37.0902,-95.7129
Liberia,2015-09-21,6.0,2.0,6.4281,-9.4295
Italy,2015-09-21,1.0,,43.0,12.0
Sierra Leone,2015-09-21,8704.0,3589.0,8.460555000000001,-11.779889
Spain,2015-09-21,1.0,0.0,40.0,-4.0
Nigeria,2015-09-22,19.0,7.0,9.082,8.6753
Italy,2015-09-22,1.0,,43.0,12.0
US,2015-09-22,4.0,1.0,37.0902,-95.7129
Liberia,2015-09-22,6.0,2.0,6.4281,-9.4295
Spain,2015-09-22,1.0,0.0,40.0,-4.0
Sierra Leone,2015-09-22,8704.0,3589.0,8.460555000000001,-11.779889
Mali,2015-09-22,7.0,,17.570692,-3.996166000000001
United Kingdom,2015-09-22,1.0,,21.69400000000001,-71.7979
Guinea,2015-09-22,3340.0,2079.0,9.9456,-9.6966
Liberia,2015-09-22,3151.0,,6.4281,-9.4295
Senegal,2015-09-22,1.0,0.0,14.4974,-14.4524
Nigeria,2015-09-23,19.0,7.0,9.082,8.6753
Spain,2015-09-23,1.0,0.0,40.0,-4.0
United Kingdom,2015-09-23,1.0,,21.69400000000001,-71.7979
Sierra Leone,2015-09-23,8704.0,3589.0,8.460555000000001,-11.779889
Liberia,2015-09-23,6.0,2.0,6.4281,-9.4295
Senegal,2015-09-23,1.0,0.0,14.4974,-14.4524
US,2015-09-23,4.0,1.0,37.0902,-95.7129
Liberia,2015-09-23,3151.0,,6.4281,-9.4295
Mali,2015-09-23,7.0,,17.570692,-3.996166000000001
Italy,2015-09-23,1.0,,43.0,12.0
Guinea,2015-09-23,3340.0,2079.0,9.9456,-9.6966
United Kingdom,2015-09-24,1.0,,21.69400000000001,-71.7979
Nigeria,2015-09-24,19.0,7.0,9.082,8.6753
Guinea,2015-09-24,3340.0,2080.0,9.9456,-9.6966
Sierra Leone,2015-09-24,8704.0,3589.0,8.460555000000001,-11.779889
Liberia,2015-09-24,6.0,2.0,6.4281,-9.4295
Italy,2015-09-24,1.0,,43.0,12.0
Liberia,2015-09-24,3151.0,,6.4281,-9.4295
Senegal,2015-09-24,1.0,0.0,14.4974,-14.4524
US,2015-09-24,4.0,1.0,37.0902,-95.7129
Spain,2015-09-24,1.0,0.0,40.0,-4.0
Mali,2015-09-24,7.0,,17.570692,-3.996166000000001
Guinea,2015-09-25,3340.0,2080.0,9.9456,-9.6966
US,2015-09-25,4.0,1.0,37.0902,-95.7129
Senegal,2015-09-25,1.0,0.0,14.4974,-14.4524
Sierra Leone,2015-09-25,8704.0,3589.0,8.460555000000001,-11.779889
Liberia,2015-09-25,3151.0,,6.4281,-9.4295
United Kingdom,2015-09-25,1.0,,21.69400000000001,-71.7979
Mali,2015-09-25,7.0,,17.570692,-3.996166000000001
Italy,2015-09-25,1.0,,43.0,12.0
Spain,2015-09-25,1.0,0.0,40.0,-4.0
Liberia,2015-09-25,6.0,2.0,6.4281,-9.4295
Nigeria,2015-09-25,19.0,7.0,9.082,8.6753
Liberia,2015-09-28,3151.0,,6.4281,-9.4295
Spain,2015-09-28,1.0,0.0,40.0,-4.0
Sierra Leone,2015-09-28,8704.0,3589.0,8.460555000000001,-11.779889
Liberia,2015-09-28,6.0,2.0,6.4281,-9.4295
US,2015-09-28,4.0,1.0,37.0902,-95.7129
Mali,2015-09-28,7.0,,17.570692,-3.996166000000001
Senegal,2015-09-28,1.0,0.0,14.4974,-14.4524
Italy,2015-09-28,1.0,,43.0,12.0
Guinea,2015-09-28,3342.0,2080.0,9.9456,-9.6966
Nigeria,2015-09-28,19.0,7.0,9.082,8.6753
United Kingdom,2015-09-28,1.0,,21.69400000000001,-71.7979
Sierra Leone,2015-09-29,8704.0,3589.0,8.460555000000001,-11.779889
Liberia,2015-09-29,6.0,2.0,6.4281,-9.4295
Liberia,2015-09-29,3151.0,,6.4281,-9.4295
US,2015-09-29,4.0,1.0,37.0902,-95.7129
Spain,2015-09-29,1.0,0.0,40.0,-4.0
Nigeria,2015-09-29,19.0,7.0,9.082,8.6753
Mali,2015-09-29,7.0,,17.570692,-3.996166000000001
Senegal,2015-09-29,1.0,0.0,14.4974,-14.4524
Italy,2015-09-29,1.0,,43.0,12.0
Guinea,2015-09-29,3344.0,2080.0,9.9456,-9.6966
United Kingdom,2015-09-29,1.0,,21.69400000000001,-71.7979
US,2015-09-30,4.0,1.0,37.0902,-95.7129
Mali,2015-09-30,7.0,,17.570692,-3.996166000000001
Sierra Leone,2015-09-30,8704.0,3589.0,8.460555000000001,-11.779889
Liberia,2015-09-30,3151.0,,6.4281,-9.4295
Italy,2015-09-30,1.0,,43.0,12.0
Nigeria,2015-09-30,19.0,7.0,9.082,8.6753
Senegal,2015-09-30,1.0,0.0,14.4974,-14.4524
Guinea,2015-09-30,3344.0,2080.0,9.9456,-9.6966
Spain,2015-09-30,1.0,0.0,40.0,-4.0
United Kingdom,2015-09-30,1.0,,21.69400000000001,-71.7979
Liberia,2015-09-30,6.0,2.0,6.4281,-9.4295
Liberia,2015-10-01,3151.0,,6.4281,-9.4295
Italy,2015-10-01,1.0,,43.0,12.0
United Kingdom,2015-10-01,1.0,,21.69400000000001,-71.7979
Guinea,2015-10-01,3344.0,2080.0,9.9456,-9.6966
Mali,2015-10-01,7.0,,17.570692,-3.996166000000001
US,2015-10-01,4.0,1.0,37.0902,-95.7129
Spain,2015-10-01,1.0,0.0,40.0,-4.0
Liberia,2015-10-01,6.0,2.0,6.4281,-9.4295
Nigeria,2015-10-01,19.0,7.0,9.082,8.6753
Sierra Leone,2015-10-01,8704.0,3589.0,8.460555000000001,-11.779889
Senegal,2015-10-01,1.0,0.0,14.4974,-14.4524
Senegal,2015-10-02,1.0,0.0,14.4974,-14.4524
US,2015-10-02,4.0,1.0,37.0902,-95.7129
Nigeria,2015-10-02,19.0,7.0,9.082,8.6753
Mali,2015-10-02,7.0,,17.570692,-3.996166000000001
Spain,2015-10-02,1.0,0.0,40.0,-4.0
Guinea,2015-10-02,3344.0,2080.0,9.9456,-9.6966
Italy,2015-10-02,1.0,,43.0,12.0
Liberia,2015-10-02,3151.0,,6.4281,-9.4295
Liberia,2015-10-02,6.0,2.0,6.4281,-9.4295
United Kingdom,2015-10-02,1.0,,21.69400000000001,-71.7979
Sierra Leone,2015-10-02,8704.0,3589.0,8.460555000000001,-11.779889
Guinea,2015-10-05,3344.0,2081.0,9.9456,-9.6966
US,2015-10-05,4.0,1.0,37.0902,-95.7129
United Kingdom,2015-10-05,1.0,,21.69400000000001,-71.7979
Italy,2015-10-05,1.0,,43.0,12.0
Liberia,2015-10-05,3151.0,,6.4281,-9.4295
Spain,2015-10-05,1.0,0.0,40.0,-4.0
Senegal,2015-10-05,1.0,0.0,14.4974,-14.4524
Sierra Leone,2015-10-05,8704.0,3589.0,8.460555000000001,-11.779889
Liberia,2015-10-05,6.0,2.0,6.4281,-9.4295
Nigeria,2015-10-05,19.0,7.0,9.082,8.6753
Mali,2015-10-05,7.0,,17.570692,-3.996166000000001
United Kingdom,2015-10-06,1.0,,21.69400000000001,-71.7979
Liberia,2015-10-06,6.0,2.0,6.4281,-9.4295
Senegal,2015-10-06,1.0,0.0,14.4974,-14.4524
Italy,2015-10-06,1.0,,43.0,12.0
Mali,2015-10-06,7.0,,17.570692,-3.996166000000001
Spain,2015-10-06,1.0,0.0,40.0,-4.0
Sierra Leone,2015-10-06,8704.0,3589.0,8.460555000000001,-11.779889
US,2015-10-06,4.0,1.0,37.0902,-95.7129
Guinea,2015-10-06,3344.0,2081.0,9.9456,-9.6966
Nigeria,2015-10-06,19.0,7.0,9.082,8.6753
Liberia,2015-10-06,3151.0,,6.4281,-9.4295
Guinea,2015-10-07,3344.0,2081.0,9.9456,-9.6966
Mali,2015-10-07,7.0,,17.570692,-3.996166000000001
Sierra Leone,2015-10-07,8704.0,3589.0,8.460555000000001,-11.779889
Nigeria,2015-10-07,19.0,7.0,9.082,8.6753
Liberia,2015-10-07,6.0,2.0,6.4281,-9.4295
Italy,2015-10-07,1.0,,43.0,12.0
US,2015-10-07,4.0,1.0,37.0902,-95.7129
Liberia,2015-10-07,3151.0,,6.4281,-9.4295
United Kingdom,2015-10-07,1.0,,21.69400000000001,-71.7979
Spain,2015-10-07,1.0,0.0,40.0,-4.0
Senegal,2015-10-07,1.0,0.0,14.4974,-14.4524
Italy,2015-10-08,1.0,,43.0,12.0
Liberia,2015-10-08,6.0,2.0,6.4281,-9.4295
Guinea,2015-10-08,3344.0,2081.0,9.9456,-9.6966
Liberia,2015-10-08,3151.0,,6.4281,-9.4295
United Kingdom,2015-10-08,1.0,,21.69400000000001,-71.7979
Senegal,2015-10-08,1.0,0.0,14.4974,-14.4524
Nigeria,2015-10-08,19.0,7.0,9.082,8.6753
Mali,2015-10-08,7.0,,17.570692,-3.996166000000001
US,2015-10-08,4.0,1.0,37.0902,-95.7129
Sierra Leone,2015-10-08,8704.0,3589.0,8.460555000000001,-11.779889
Spain,2015-10-08,1.0,0.0,40.0,-4.0
Spain,2015-10-09,1.0,0.0,40.0,-4.0
Nigeria,2015-10-09,19.0,7.0,9.082,8.6753
Sierra Leone,2015-10-09,8704.0,3589.0,8.460555000000001,-11.779889
United Kingdom,2015-10-09,1.0,,21.69400000000001,-71.7979
Liberia,2015-10-09,6.0,2.0,6.4281,-9.4295
Liberia,2015-10-09,3151.0,,6.4281,-9.4295
Senegal,2015-10-09,1.0,0.0,14.4974,-14.4524
US,2015-10-09,4.0,1.0,37.0902,-95.7129
Italy,2015-10-09,1.0,,43.0,12.0
Guinea,2015-10-09,3344.0,2081.0,9.9456,-9.6966
Mali,2015-10-09,7.0,,17.570692,-3.996166000000001
United Kingdom,2015-10-13,1.0,,21.69400000000001,-71.7979
Liberia,2015-10-13,3151.0,,6.4281,-9.4295
Italy,2015-10-13,1.0,,43.0,12.0
Sierra Leone,2015-10-13,8704.0,3589.0,8.460555000000001,-11.779889
Liberia,2015-10-13,6.0,2.0,6.4281,-9.4295
Nigeria,2015-10-13,19.0,7.0,9.082,8.6753
Spain,2015-10-13,1.0,0.0,40.0,-4.0
Guinea,2015-10-13,3344.0,2081.0,9.9456,-9.6966
Senegal,2015-10-13,1.0,0.0,14.4974,-14.4524
US,2015-10-13,4.0,1.0,37.0902,-95.7129
Mali,2015-10-13,7.0,,17.570692,-3.996166000000001
United Kingdom,2015-10-15,1.0,,21.69400000000001,-71.7979
Liberia,2015-10-15,3151.0,,6.4281,-9.4295
Senegal,2015-10-15,1.0,0.0,14.4974,-14.4524
Guinea,2015-10-15,3345.0,2081.0,9.9456,-9.6966
Mali,2015-10-15,7.0,,17.570692,-3.996166000000001
Spain,2015-10-15,1.0,0.0,40.0,-4.0
Nigeria,2015-10-15,19.0,7.0,9.082,8.6753
Sierra Leone,2015-10-15,8704.0,3589.0,8.460555000000001,-11.779889
Italy,2015-10-15,1.0,,43.0,12.0
Liberia,2015-10-15,6.0,2.0,6.4281,-9.4295
US,2015-10-15,4.0,1.0,37.0902,-95.7129
US,2015-10-16,4.0,1.0,37.0902,-95.7129
Liberia,2015-10-16,3151.0,,6.4281,-9.4295
Senegal,2015-10-16,1.0,0.0,14.4974,-14.4524
Italy,2015-10-16,1.0,,43.0,12.0
Liberia,2015-10-16,6.0,2.0,6.4281,-9.4295
Mali,2015-10-16,7.0,,17.570692,-3.996166000000001
Sierra Leone,2015-10-16,8704.0,3589.0,8.460555000000001,-11.779889
Guinea,2015-10-16,3346.0,2082.0,9.9456,-9.6966
Nigeria,2015-10-16,19.0,7.0,9.082,8.6753
Spain,2015-10-16,1.0,0.0,40.0,-4.0
United Kingdom,2015-10-16,1.0,,21.69400000000001,-71.7979
Italy,2015-10-20,1.0,,43.0,12.0
Nigeria,2015-10-20,19.0,7.0,9.082,8.6753
Senegal,2015-10-20,1.0,0.0,14.4974,-14.4524
US,2015-10-20,4.0,1.0,37.0902,-95.7129
Guinea,2015-10-20,3347.0,2082.0,9.9456,-9.6966
Sierra Leone,2015-10-20,8704.0,3589.0,8.460555000000001,-11.779889
United Kingdom,2015-10-20,1.0,,21.69400000000001,-71.7979
Spain,2015-10-20,1.0,0.0,40.0,-4.0
Liberia,2015-10-20,6.0,2.0,6.4281,-9.4295
Liberia,2015-10-20,3151.0,,6.4281,-9.4295
Mali,2015-10-20,7.0,,17.570692,-3.996166000000001
Liberia,2015-10-22,6.0,2.0,6.4281,-9.4295
Spain,2015-10-22,1.0,0.0,40.0,-4.0
Italy,2015-10-22,1.0,,43.0,12.0
Nigeria,2015-10-22,19.0,7.0,9.082,8.6753
Liberia,2015-10-22,3151.0,,6.4281,-9.4295
Sierra Leone,2015-10-22,8704.0,3589.0,8.460555000000001,-11.779889
United Kingdom,2015-10-22,1.0,,21.69400000000001,-71.7979
Senegal,2015-10-22,1.0,0.0,14.4974,-14.4524
Guinea,2015-10-22,3347.0,2082.0,9.9456,-9.6966
Mali,2015-10-22,7.0,,17.570692,-3.996166000000001
US,2015-10-22,4.0,1.0,37.0902,-95.7129
Mali,2015-10-23,7.0,,17.570692,-3.996166000000001
Nigeria,2015-10-23,19.0,7.0,9.082,8.6753
Senegal,2015-10-23,1.0,0.0,14.4974,-14.4524
United Kingdom,2015-10-23,1.0,,21.69400000000001,-71.7979
Guinea,2015-10-23,3347.0,2082.0,9.9456,-9.6966
Spain,2015-10-23,1.0,0.0,40.0,-4.0
Liberia,2015-10-23,3151.0,,6.4281,-9.4295
US,2015-10-23,4.0,1.0,37.0902,-95.7129
Liberia,2015-10-23,6.0,2.0,6.4281,-9.4295
Sierra Leone,2015-10-23,8704.0,3589.0,8.460555000000001,-11.779889
Italy,2015-10-23,1.0,,43.0,12.0
Sierra Leone,2015-10-26,8704.0,3589.0,8.460555000000001,-11.779889
Guinea,2015-10-26,3350.0,2082.0,9.9456,-9.6966
Italy,2015-10-26,1.0,,43.0,12.0
United Kingdom,2015-10-26,1.0,,21.69400000000001,-71.7979
US,2015-10-26,4.0,1.0,37.0902,-95.7129
Senegal,2015-10-26,1.0,0.0,14.4974,-14.4524
Spain,2015-10-26,1.0,0.0,40.0,-4.0
Liberia,2015-10-26,3151.0,,6.4281,-9.4295
Nigeria,2015-10-26,19.0,7.0,9.082,8.6753
Mali,2015-10-26,7.0,,17.570692,-3.996166000000001
Liberia,2015-10-26,6.0,2.0,6.4281,-9.4295
Liberia,2015-10-27,6.0,2.0,6.4281,-9.4295
Mali,2015-10-27,7.0,,17.570692,-3.996166000000001
Guinea,2015-10-27,3350.0,2082.0,9.9456,-9.6966
United Kingdom,2015-10-27,1.0,,21.69400000000001,-71.7979
Sierra Leone,2015-10-27,8704.0,3589.0,8.460555000000001,-11.779889
Spain,2015-10-27,1.0,0.0,40.0,-4.0
Senegal,2015-10-27,1.0,0.0,14.4974,-14.4524
Italy,2015-10-27,1.0,,43.0,12.0
Nigeria,2015-10-27,19.0,7.0,9.082,8.6753
US,2015-10-27,4.0,1.0,37.0902,-95.7129
Liberia,2015-10-27,3151.0,,6.4281,-9.4295
Sierra Leone,2015-10-29,8704.0,3589.0,8.460555000000001,-11.779889
Nigeria,2015-10-29,19.0,7.0,9.082,8.6753
Guinea,2015-10-29,3350.0,2083.0,9.9456,-9.6966
Liberia,2015-10-29,6.0,2.0,6.4281,-9.4295
Italy,2015-10-29,1.0,,43.0,12.0
United Kingdom,2015-10-29,1.0,,21.69400000000001,-71.7979
US,2015-10-29,4.0,1.0,37.0902,-95.7129
Mali,2015-10-29,7.0,,17.570692,-3.996166000000001
Senegal,2015-10-29,1.0,0.0,14.4974,-14.4524
Spain,2015-10-29,1.0,0.0,40.0,-4.0
Liberia,2015-10-29,3151.0,,6.4281,-9.4295
Senegal,2015-10-30,1.0,0.0,14.4974,-14.4524
United Kingdom,2015-10-30,1.0,,21.69400000000001,-71.7979
Nigeria,2015-10-30,19.0,7.0,9.082,8.6753
Italy,2015-10-30,1.0,,43.0,12.0
Spain,2015-10-30,1.0,0.0,40.0,-4.0
Sierra Leone,2015-10-30,8704.0,3589.0,8.460555000000001,-11.779889
Liberia,2015-10-30,3151.0,,6.4281,-9.4295
Liberia,2015-10-30,6.0,2.0,6.4281,-9.4295
US,2015-10-30,4.0,1.0,37.0902,-95.7129
Mali,2015-10-30,7.0,,17.570692,-3.996166000000001
Guinea,2015-10-30,3350.0,2083.0,9.9456,-9.6966
Nigeria,2015-11-03,19.0,7.0,9.082,8.6753
Sierra Leone,2015-11-03,8704.0,3589.0,8.460555000000001,-11.779889
Liberia,2015-11-03,6.0,2.0,6.4281,-9.4295
US,2015-11-03,4.0,1.0,37.0902,-95.7129
Mali,2015-11-03,7.0,,17.570692,-3.996166000000001
Guinea,2015-11-03,3351.0,2083.0,9.9456,-9.6966
United Kingdom,2015-11-03,1.0,,21.69400000000001,-71.7979
Liberia,2015-11-03,3151.0,,6.4281,-9.4295
Spain,2015-11-03,1.0,0.0,40.0,-4.0
Senegal,2015-11-03,1.0,0.0,14.4974,-14.4524
Italy,2015-11-03,1.0,,43.0,12.0
Nigeria,2015-11-05,19.0,7.0,9.082,8.6753
United Kingdom,2015-11-05,1.0,,21.69400000000001,-71.7979
Mali,2015-11-05,7.0,,17.570692,-3.996166000000001
Senegal,2015-11-05,1.0,0.0,14.4974,-14.4524
Liberia,2015-11-05,6.0,2.0,6.4281,-9.4295
Sierra Leone,2015-11-05,8704.0,3589.0,8.460555000000001,-11.779889
Italy,2015-11-05,1.0,,43.0,12.0
Spain,2015-11-05,1.0,0.0,40.0,-4.0
Liberia,2015-11-05,3151.0,,6.4281,-9.4295
US,2015-11-05,4.0,1.0,37.0902,-95.7129
Guinea,2015-11-05,3351.0,2083.0,9.9456,-9.6966
Italy,2015-11-06,1.0,,43.0,12.0
United Kingdom,2015-11-06,1.0,,21.69400000000001,-71.7979
Liberia,2015-11-06,3151.0,,6.4281,-9.4295
Sierra Leone,2015-11-06,8704.0,3589.0,8.460555000000001,-11.779889
US,2015-11-06,4.0,1.0,37.0902,-95.7129
Liberia,2015-11-06,6.0,2.0,6.4281,-9.4295
Senegal,2015-11-06,1.0,0.0,14.4974,-14.4524
Guinea,2015-11-06,3351.0,2083.0,9.9456,-9.6966
Mali,2015-11-06,7.0,,17.570692,-3.996166000000001
Spain,2015-11-06,1.0,0.0,40.0,-4.0
Nigeria,2015-11-06,19.0,7.0,9.082,8.6753
US,2015-11-10,4.0,1.0,37.0902,-95.7129
Nigeria,2015-11-10,19.0,7.0,9.082,8.6753
Guinea,2015-11-10,3351.0,2083.0,9.9456,-9.6966
Italy,2015-11-10,1.0,,43.0,12.0
Spain,2015-11-10,1.0,0.0,40.0,-4.0
Liberia,2015-11-10,3151.0,,6.4281,-9.4295
Senegal,2015-11-10,1.0,0.0,14.4974,-14.4524
United Kingdom,2015-11-10,1.0,,21.69400000000001,-71.7979
Mali,2015-11-10,7.0,,17.570692,-3.996166000000001
